id,labels,name,canonicalName,label,vault,relativePath,obsidianUrl,sourcePath,sourceVault,sourceFolder,nodeType,domain,subdomain,assetClass,sector,industry,country,jurisdiction,tags,status,signalStatus,confidence,conviction,timeframe,frequency,lastUpdated,date,asOfDate,ticker,exchange,symbol,currency,instrumentType,currentValue,trend,source,provider,dataType,datePulled,freshnessDate,summary,url
world:evidenceartifact:market-financial-modeling-prep-snapshot,EvidenceArtifact,Financial Modeling Prep - snapshot,Financial Modeling Prep - snapshot,Financial Modeling Prep - snapshot,World_Machine,Reports/Freshness/Sources/market__financial-modeling-prep__snapshot.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__snapshot.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__snapshot.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Financial Modeling Prep,,snapshot,2026-05-30,,,
world:evidenceartifact:market-financial-modeling-prep-technical-snapshot,EvidenceArtifact,Financial Modeling Prep - technical_snapshot,Financial Modeling Prep - technical_snapshot,Financial Modeling Prep - technical_snapshot,World_Machine,Reports/Freshness/Sources/market__financial-modeling-prep__technical_snapshot.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__technical_snapshot.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__technical_snapshot.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,alert,,,,,,,2026-06-01,,,,,,,,Financial Modeling Prep,,technical_snapshot,2026-05-15,,,
world:evidenceartifact:market-financial-modeling-prep-watchlist-report,EvidenceArtifact,Financial Modeling Prep - watchlist_report,Financial Modeling Prep - watchlist_report,Financial Modeling Prep - watchlist_report,World_Machine,Reports/Freshness/Sources/market__financial-modeling-prep__watchlist_report.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__watchlist_report.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__watchlist_report.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Financial Modeling Prep,,watchlist_report,2026-05-26,,,
world:evidenceartifact:market-fmp-entropy-monitor-screen,EvidenceArtifact,FMP + Entropy Monitor - screen,FMP + Entropy Monitor - screen,FMP + Entropy Monitor - screen,World_Machine,Reports/Freshness/Sources/market__fmp-entropy-monitor__screen.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__fmp-entropy-monitor__screen.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__fmp-entropy-monitor__screen.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,FMP + Entropy Monitor,,screen,2026-05-15,,,
world:evidenceartifact:market-fmp-thesis-watchlists-earnings-calendar-screen,EvidenceArtifact,FMP + Thesis Watchlists + Earnings Calendar - screen,FMP + Thesis Watchlists + Earnings Calendar - screen,FMP + Thesis Watchlists + Earnings Calendar - screen,World_Machine,Reports/Freshness/Sources/market__fmp-thesis-watchlists-earnings-calendar__screen.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__fmp-thesis-watchlists-earnings-calendar__screen.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__fmp-thesis-watchlists-earnings-calendar__screen.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,FMP + Thesis Watchlists + Earnings Calendar,,screen,2026-05-15,,,
world:evidenceartifact:market-vault-orchestrator-auction-features,EvidenceArtifact,Vault Orchestrator - auction_features,Vault Orchestrator - auction_features,Vault Orchestrator - auction_features,World_Machine,Reports/Freshness/Sources/market__vault-orchestrator__auction_features.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__vault-orchestrator__auction_features.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__vault-orchestrator__auction_features.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Vault Orchestrator,,auction_features,2026-05-12,,,
world:evidenceartifact:market-vault-orchestrator-pair-metrics,EvidenceArtifact,Vault Orchestrator - pair_metrics,Vault Orchestrator - pair_metrics,Vault Orchestrator - pair_metrics,World_Machine,Reports/Freshness/Sources/market__vault-orchestrator__pair_metrics.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__vault-orchestrator__pair_metrics.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__vault-orchestrator__pair_metrics.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,alert,,,,,,,2026-06-01,,,,,,,,Vault Orchestrator,,pair_metrics,2026-05-12,,,
world:evidenceartifact:market-vault-orchestrator-pead-watch,EvidenceArtifact,Vault Orchestrator - pead_watch,Vault Orchestrator - pead_watch,Vault Orchestrator - pead_watch,World_Machine,Reports/Freshness/Sources/market__vault-orchestrator__pead_watch.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__vault-orchestrator__pead_watch.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__vault-orchestrator__pead_watch.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Vault Orchestrator,,pead_watch,2026-05-12,,,
world:evidenceartifact:market-yfinance-vol-surface,EvidenceArtifact,yfinance - vol_surface,yfinance - vol_surface,yfinance - vol_surface,World_Machine,Reports/Freshness/Sources/market__yfinance__vol_surface.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__yfinance__vol_surface.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__yfinance__vol_surface.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,yfinance,,vol_surface,2026-05-28,,,
world:evidenceartifact:monthly-reports-index,EvidenceArtifact,_Monthly Reports Index,_Monthly Reports Index,_Monthly Reports Index,World_Machine,Reports/Monthly/_Monthly Reports Index.md,obsidian://open?vault=World_Machine&file=Reports%2FMonthly%2F_Monthly%20Reports%20Index.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Monthly\_Monthly Reports Index.md,World_Machine,Reports,evidenceartifact,Reports,Monthly,,,,,,reports;monthly;vault-state,,,,,,,,2026-05-13,2026-06-01,,,,,,,,,,reports-index,,,,
world:evidenceartifact:news-alpha-vantage-alpha-vantage-news-sentiment,EvidenceArtifact,Alpha Vantage - alpha_vantage_news_sentiment,Alpha Vantage - alpha_vantage_news_sentiment,Alpha Vantage - alpha_vantage_news_sentiment,World_Machine,Reports/Freshness/Sources/news__alpha-vantage__alpha_vantage_news_sentiment.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fnews__alpha-vantage__alpha_vantage_news_sentiment.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\news__alpha-vantage__alpha_vantage_news_sentiment.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Alpha Vantage,,alpha_vantage_news_sentiment,2026-05-06,,,
world:evidenceartifact:news-financial-modeling-prep-general-market-news,EvidenceArtifact,Financial Modeling Prep - general_market_news,Financial Modeling Prep - general_market_news,Financial Modeling Prep - general_market_news,World_Machine,Reports/Freshness/Sources/news__financial-modeling-prep__general_market_news.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fnews__financial-modeling-prep__general_market_news.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\news__financial-modeling-prep__general_market_news.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Financial Modeling Prep,,general_market_news,2026-05-28,,,
world:evidenceartifact:news-gdelt-doc-api-gdelt-news-monitor,EvidenceArtifact,GDELT DOC API - gdelt_news_monitor,GDELT DOC API - gdelt_news_monitor,GDELT DOC API - gdelt_news_monitor,World_Machine,Reports/Freshness/Sources/news__gdelt-doc-api__gdelt_news_monitor.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fnews__gdelt-doc-api__gdelt_news_monitor.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\news__gdelt-doc-api__gdelt_news_monitor.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,GDELT DOC API,,gdelt_news_monitor,2026-05-15,,,
world:evidenceartifact:news-newsapi-event-list,EvidenceArtifact,NewsAPI - event_list,NewsAPI - event_list,NewsAPI - event_list,World_Machine,Reports/Freshness/Sources/news__newsapi__event_list.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fnews__newsapi__event_list.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\news__newsapi__event_list.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,NewsAPI,,event_list,2026-05-26,,,
world:evidenceartifact:orchestrator-vault-orchestrator-agent-thread,EvidenceArtifact,Vault Orchestrator - agent_thread,Vault Orchestrator - agent_thread,Vault Orchestrator - agent_thread,World_Machine,Reports/Freshness/Sources/orchestrator__vault-orchestrator__agent_thread.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Forchestrator__vault-orchestrator__agent_thread.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\orchestrator__vault-orchestrator__agent_thread.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,Vault Orchestrator,,agent_thread,2026-05-02,,,
world:evidenceartifact:orchestrator-vault-orchestrator-confluence-scan,EvidenceArtifact,Vault Orchestrator - confluence_scan,Vault Orchestrator - confluence_scan,Vault Orchestrator - confluence_scan,World_Machine,Reports/Freshness/Sources/orchestrator__vault-orchestrator__confluence_scan.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Forchestrator__vault-orchestrator__confluence_scan.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\orchestrator__vault-orchestrator__confluence_scan.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,Vault Orchestrator,,confluence_scan,2026-05-16,,,
world:evidenceartifact:orchestrator-vault-orchestrator-run-ledger,EvidenceArtifact,Vault Orchestrator - run_ledger,Vault Orchestrator - run_ledger,Vault Orchestrator - run_ledger,World_Machine,Reports/Freshness/Sources/orchestrator__vault-orchestrator__run_ledger.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Forchestrator__vault-orchestrator__run_ledger.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\orchestrator__vault-orchestrator__run_ledger.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Vault Orchestrator,,run_ledger,2026-05-02,,,
world:evidenceartifact:orchestrator-vault-orchestrator-signal-quality,EvidenceArtifact,Vault Orchestrator - signal_quality,Vault Orchestrator - signal_quality,Vault Orchestrator - signal_quality,World_Machine,Reports/Freshness/Sources/orchestrator__vault-orchestrator__signal_quality.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Forchestrator__vault-orchestrator__signal_quality.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\orchestrator__vault-orchestrator__signal_quality.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Vault Orchestrator,,signal_quality,2026-05-12,,,
world:evidenceartifact:orchestrator-vault-orchestrator-streamline-report,EvidenceArtifact,Vault Orchestrator - streamline_report,Vault Orchestrator - streamline_report,Vault Orchestrator - streamline_report,World_Machine,Reports/Freshness/Sources/orchestrator__vault-orchestrator__streamline_report.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Forchestrator__vault-orchestrator__streamline_report.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\orchestrator__vault-orchestrator__streamline_report.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,alert,,,,,,,2026-06-01,,,,,,,,Vault Orchestrator,,streamline_report,2026-05-29,,,
world:evidenceartifact:patents-uspto-open-data-portal-api-uspto-gov-ptab-proceedings,EvidenceArtifact,USPTO Open Data Portal (api.uspto.gov) - ptab_proceedings,USPTO Open Data Portal (api.uspto.gov) - ptab_proceedings,USPTO Open Data Portal (api.uspto.gov) - ptab_proceedings,World_Machine,Reports/Freshness/Sources/patents__uspto-open-data-portal-api-uspto-gov__ptab_proceedings.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fpatents__uspto-open-data-portal-api-uspto-gov__ptab_proceedings.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\patents__uspto-open-data-portal-api-uspto-gov__ptab_proceedings.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,USPTO Open Data Portal (api.uspto.gov),,ptab_proceedings,2026-05-16,,,
world:evidenceartifact:portfolio-fidelity-positions-csv-portfolio-health-scan,EvidenceArtifact,Fidelity positions CSV - portfolio_health_scan,Fidelity positions CSV - portfolio_health_scan,Fidelity positions CSV - portfolio_health_scan,World_Machine,Reports/Freshness/Sources/portfolio__fidelity-positions-csv__portfolio_health_scan.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fportfolio__fidelity-positions-csv__portfolio_health_scan.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\portfolio__fidelity-positions-csv__portfolio_health_scan.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,alert,,,,,,,2026-06-01,,,,,,,,Fidelity positions CSV,,portfolio_health_scan,2026-05-07,,,
world:evidenceartifact:positioning-my-data-institutional-positioning-agent-institutional-positioning-report,EvidenceArtifact,My_Data Institutional Positioning Agent - institutional_positioning_report,My_Data Institutional Positioning Agent - institutional_positioning_report,My_Data Institutional Positioning Agent - institutional_positioning_report,World_Machine,Reports/Freshness/Sources/positioning__my_data-institutional-positioning-agent__institutional_positioning_report.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fpositioning__my_data-institutional-positioning-agent__institutional_positioning_report.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\positioning__my_data-institutional-positioning-agent__institutional_positioning_report.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,My_Data Institutional Positioning Agent,,institutional_positioning_report,2026-05-15,,,
world:evidenceartifact:positioning-my-data-positioning-checklist-puller-positioning-checklist,EvidenceArtifact,My_Data Positioning Checklist Puller - positioning_checklist,My_Data Positioning Checklist Puller - positioning_checklist,My_Data Positioning Checklist Puller - positioning_checklist,World_Machine,Reports/Freshness/Sources/positioning__my_data-positioning-checklist-puller__positioning_checklist.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fpositioning__my_data-positioning-checklist-puller__positioning_checklist.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\positioning__my_data-positioning-checklist-puller__positioning_checklist.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,My_Data Positioning Checklist Puller,,positioning_checklist,2026-05-30,,,
world:evidenceartifact:positioning-vault-positioning-agent-positioning-report,EvidenceArtifact,Vault Positioning Agent - positioning_report,Vault Positioning Agent - positioning_report,Vault Positioning Agent - positioning_report,World_Machine,Reports/Freshness/Sources/positioning__vault-positioning-agent__positioning_report.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fpositioning__vault-positioning-agent__positioning_report.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\positioning__vault-positioning-agent__positioning_report.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,Vault Positioning Agent,,positioning_report,2026-05-02,,,
world:evidenceartifact:positioning-vault-positioning-agent-positioning-watchlist,EvidenceArtifact,Vault Positioning Agent - positioning_watchlist,Vault Positioning Agent - positioning_watchlist,Vault Positioning Agent - positioning_watchlist,World_Machine,Reports/Freshness/Sources/positioning__vault-positioning-agent__positioning_watchlist.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fpositioning__vault-positioning-agent__positioning_watchlist.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\positioning__vault-positioning-agent__positioning_watchlist.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,Vault Positioning Agent,,positioning_watchlist,2026-05-02,,,
world:evidenceartifact:quarterly-reports-index,EvidenceArtifact,_Quarterly Reports Index,_Quarterly Reports Index,_Quarterly Reports Index,World_Machine,Reports/Quarterly/_Quarterly Reports Index.md,obsidian://open?vault=World_Machine&file=Reports%2FQuarterly%2F_Quarterly%20Reports%20Index.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Quarterly\_Quarterly Reports Index.md,World_Machine,Reports,evidenceartifact,Reports,Quarterly,,,,,,reports;quarterly;vault-state,,,,,,,,2026-05-13,2026-06-01,,,,,,,,,,reports-index,,,,
world:evidenceartifact:rates-funding-collateral,EvidenceArtifact,Rates / Funding / Collateral Cycle Status,Rates / Funding / Collateral Cycle Status,Rates / Funding / Collateral Cycle Status,World_Machine,Reports/Freshness/Market_Cycles/rates-funding-collateral.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Frates-funding-collateral.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\rates-funding-collateral.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;market-cycle-monitor,,watch,,,,,2026-05-30T20:01:29,,2026-06-01,,,,,,,,,,market_cycle_status,,,,
world:evidenceartifact:readme,EvidenceArtifact,README,README,README,World_Machine,Reports/README.md,obsidian://open?vault=World_Machine&file=Reports%2FREADME.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\README.md,World_Machine,Reports,evidenceartifact,Reports,README.md,,,,,,reports;vault-state;cadence,,,,,,,,2026-05-13,2026-06-01,,,,,,,,,,reports-index,,,,
world:evidenceartifact:rebound-mechanics,EvidenceArtifact,Rebound Mechanics Cycle Status,Rebound Mechanics Cycle Status,Rebound Mechanics Cycle Status,World_Machine,Reports/Freshness/Market_Cycles/rebound-mechanics.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Frebound-mechanics.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\rebound-mechanics.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;market-cycle-monitor,,alert,,,,,2026-06-01T09:45:11,,2026-06-01,,,,,,,,,,market_cycle_status,,,,
world:evidenceartifact:research-arxiv-export-arxiv-org-preprints,EvidenceArtifact,arXiv (export.arxiv.org) - preprints,arXiv (export.arxiv.org) - preprints,arXiv (export.arxiv.org) - preprints,World_Machine,Reports/Freshness/Sources/research__arxiv-export-arxiv-org__preprints.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fresearch__arxiv-export-arxiv-org__preprints.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\research__arxiv-export-arxiv-org__preprints.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,arXiv (export.arxiv.org),,preprints,2026-05-16,,,
world:evidenceartifact:research-ncbi-pubmed-eutils-ncbi-nlm-nih-gov-pubmed-articles,EvidenceArtifact,NCBI PubMed (eutils.ncbi.nlm.nih.gov) - pubmed_articles,NCBI PubMed (eutils.ncbi.nlm.nih.gov) - pubmed_articles,NCBI PubMed (eutils.ncbi.nlm.nih.gov) - pubmed_articles,World_Machine,Reports/Freshness/Sources/research__ncbi-pubmed-eutils-ncbi-nlm-nih-gov__pubmed_articles.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fresearch__ncbi-pubmed-eutils-ncbi-nlm-nih-gov__pubmed_articles.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\research__ncbi-pubmed-eutils-ncbi-nlm-nih-gov__pubmed_articles.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,NCBI PubMed (eutils.ncbi.nlm.nih.gov),,pubmed_articles,2026-05-16,,,
world:evidenceartifact:research-semantic-scholar-academic-graph-semantic-scholar-papers,EvidenceArtifact,Semantic Scholar Academic Graph - semantic_scholar_papers,Semantic Scholar Academic Graph - semantic_scholar_papers,Semantic Scholar Academic Graph - semantic_scholar_papers,World_Machine,Reports/Freshness/Sources/research__semantic-scholar-academic-graph__semantic_scholar_papers.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fresearch__semantic-scholar-academic-graph__semantic_scholar_papers.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\research__semantic-scholar-academic-graph__semantic_scholar_papers.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Semantic Scholar Academic Graph,,semantic_scholar_papers,2026-05-16,,,
world:evidenceartifact:research-semantic-scholar-academic-graph-semantic-scholar-top-cited-papers,EvidenceArtifact,Semantic Scholar Academic Graph - semantic_scholar_top_cited_papers,Semantic Scholar Academic Graph - semantic_scholar_top_cited_papers,Semantic Scholar Academic Graph - semantic_scholar_top_cited_papers,World_Machine,Reports/Freshness/Sources/research__semantic-scholar-academic-graph__semantic_scholar_top_cited_papers.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fresearch__semantic-scholar-academic-graph__semantic_scholar_top_cited_papers.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\research__semantic-scholar-academic-graph__semantic_scholar_top_cited_papers.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Semantic Scholar Academic Graph,,semantic_scholar_top_cited_papers,2026-05-08,,,
world:evidenceartifact:sectors-conviction-tracker-conviction-delta,EvidenceArtifact,conviction-tracker - conviction_delta,conviction-tracker - conviction_delta,conviction-tracker - conviction_delta,World_Machine,Reports/Freshness/Sources/sectors__conviction-tracker__conviction_delta.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fsectors__conviction-tracker__conviction_delta.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\sectors__conviction-tracker__conviction_delta.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,conviction-tracker,,conviction_delta,2026-05-25,,,
world:evidenceartifact:sectors-financial-modeling-prep-screener,EvidenceArtifact,Financial Modeling Prep - screener,Financial Modeling Prep - screener,Financial Modeling Prep - screener,World_Machine,Reports/Freshness/Sources/sectors__financial-modeling-prep__screener.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fsectors__financial-modeling-prep__screener.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\sectors__financial-modeling-prep__screener.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Financial Modeling Prep,,screener,2026-05-24,,,
world:evidenceartifact:sectors-sec-edgar-newsapi-fmp-sector-scan,EvidenceArtifact,SEC EDGAR + NewsAPI + FMP - sector_scan,SEC EDGAR + NewsAPI + FMP - sector_scan,SEC EDGAR + NewsAPI + FMP - sector_scan,World_Machine,Reports/Freshness/Sources/sectors__sec-edgar-newsapi-fmp__sector_scan.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fsectors__sec-edgar-newsapi-fmp__sector_scan.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\sectors__sec-edgar-newsapi-fmp__sector_scan.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,SEC EDGAR + NewsAPI + FMP,,sector_scan,2026-05-26,,,
world:evidenceartifact:sectors-sector-scan-sector-scan,EvidenceArtifact,sector-scan - sector_scan,sector-scan - sector_scan,sector-scan - sector_scan,World_Machine,Reports/Freshness/Sources/sectors__sector-scan__sector_scan.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fsectors__sector-scan__sector_scan.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\sectors__sector-scan__sector_scan.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,sector-scan,,sector_scan,2026-05-26,,,
world:evidenceartifact:signals-canonical-signal-intelligence-signal-intelligence,EvidenceArtifact,Canonical Signal Intelligence - signal_intelligence,Canonical Signal Intelligence - signal_intelligence,Canonical Signal Intelligence - signal_intelligence,World_Machine,Reports/Freshness/Sources/signals__canonical-signal-intelligence__signal_intelligence.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fsignals__canonical-signal-intelligence__signal_intelligence.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\signals__canonical-signal-intelligence__signal_intelligence.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,alert,,,,,,,2026-06-01,,,,,,,,Canonical Signal Intelligence,,signal_intelligence,2026-06-01,,,
