id:ID,asOfDate,canonicalName,dataType,date,datePulled,domain,label,lastUpdated,name,nodeType,obsidianUrl,relativePath,signalStatus,source,sourceFolder,sourcePath,sourceVault,source_folder,source_path,source_rel_path,source_url,source_vault,status,subdomain,summary,tags,vault,:LABEL
world:evidenceartifact:fundamentals-sec-edgar-digest,2026-06-01,SEC EDGAR - digest,digest,,2026-05-24,Reports,SEC EDGAR - digest,,SEC EDGAR - digest,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__sec-edgar__digest.md,Reports/Freshness/Sources/fundamentals__sec-edgar__digest.md,clear,SEC EDGAR,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__sec-edgar__digest.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__sec-edgar__digest.md,Reports/Freshness/Sources/fundamentals__sec-edgar__digest.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__sec-edgar__digest.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:fundamentals-sec-edgar-disclosure-reality-check,2026-06-01,SEC EDGAR - disclosure_reality_check,disclosure_reality_check,,2026-05-24,Reports,SEC EDGAR - disclosure_reality_check,,SEC EDGAR - disclosure_reality_check,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__sec-edgar__disclosure_reality_check.md,Reports/Freshness/Sources/fundamentals__sec-edgar__disclosure_reality_check.md,watch,SEC EDGAR,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__sec-edgar__disclosure_reality_check.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__sec-edgar__disclosure_reality_check.md,Reports/Freshness/Sources/fundamentals__sec-edgar__disclosure_reality_check.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__sec-edgar__disclosure_reality_check.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:fundamentals-sec-edgar-efts-digest,2026-06-01,SEC EDGAR EFTS - digest,digest,,2026-05-12,Reports,SEC EDGAR EFTS - digest,,SEC EDGAR EFTS - digest,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__sec-edgar-efts__digest.md,Reports/Freshness/Sources/fundamentals__sec-edgar-efts__digest.md,alert,SEC EDGAR EFTS,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__sec-edgar-efts__digest.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__sec-edgar-efts__digest.md,Reports/Freshness/Sources/fundamentals__sec-edgar-efts__digest.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__sec-edgar-efts__digest.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:fundamentals-sec-edgar-efts-sec-form-4-fmp-premium-screener,2026-06-01,SEC EDGAR EFTS + SEC Form 4 + FMP Premium - screener,screener,,2026-05-23,Reports,SEC EDGAR EFTS + SEC Form 4 + FMP Premium - screener,,SEC EDGAR EFTS + SEC Form 4 + FMP Premium - screener,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__sec-edgar-efts-sec-form-4-fmp-premium__screener.md,Reports/Freshness/Sources/fundamentals__sec-edgar-efts-sec-form-4-fmp-premium__screener.md,watch,SEC EDGAR EFTS + SEC Form 4 + FMP Premium,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__sec-edgar-efts-sec-form-4-fmp-premium__screener.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__sec-edgar-efts-sec-form-4-fmp-premium__screener.md,Reports/Freshness/Sources/fundamentals__sec-edgar-efts-sec-form-4-fmp-premium__screener.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__sec-edgar-efts-sec-form-4-fmp-premium__screener.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:fundamentals-sec-edgar-fmp-premium-batch-scan,2026-06-01,SEC EDGAR + FMP Premium - batch_scan,batch_scan,,2026-05-24,Reports,SEC EDGAR + FMP Premium - batch_scan,,SEC EDGAR + FMP Premium - batch_scan,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__sec-edgar-fmp-premium__batch_scan.md,Reports/Freshness/Sources/fundamentals__sec-edgar-fmp-premium__batch_scan.md,watch,SEC EDGAR + FMP Premium,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__sec-edgar-fmp-premium__batch_scan.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__sec-edgar-fmp-premium__batch_scan.md,Reports/Freshness/Sources/fundamentals__sec-edgar-fmp-premium__batch_scan.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__sec-edgar-fmp-premium__batch_scan.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:fundamentals-vault-orchestrator-cfq-analysis,2026-06-01,Vault Orchestrator - cfq_analysis,cfq_analysis,,2026-05-16,Reports,Vault Orchestrator - cfq_analysis,,Vault Orchestrator - cfq_analysis,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__vault-orchestrator__cfq_analysis.md,Reports/Freshness/Sources/fundamentals__vault-orchestrator__cfq_analysis.md,clear,Vault Orchestrator,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__vault-orchestrator__cfq_analysis.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__vault-orchestrator__cfq_analysis.md,Reports/Freshness/Sources/fundamentals__vault-orchestrator__cfq_analysis.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__vault-orchestrator__cfq_analysis.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:fx-crypto-carry-liquidations,2026-06-01,FX / Crypto Carry And Liquidations Cycle Status,market_cycle_status,,,Reports,FX / Crypto Carry And Liquidations Cycle Status,,FX / Crypto Carry And Liquidations Cycle Status,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Ffx-crypto-carry-liquidations.md,Reports/Freshness/Market_Cycles/fx-crypto-carry-liquidations.md,unknown,,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\fx-crypto-carry-liquidations.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\fx-crypto-carry-liquidations.md,Reports/Freshness/Market_Cycles/fx-crypto-carry-liquidations.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Ffx-crypto-carry-liquidations.md,World_Machine,,Freshness,,"[""world-machine-review"",""market-cycle-monitor""]",World_Machine,EvidenceArtifact
world:evidenceartifact:government-federal-register-faa-time-series,2026-06-01,Federal Register / FAA - time_series,time_series,,2026-05-02,Reports,Federal Register / FAA - time_series,,Federal Register / FAA - time_series,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fgovernment__federal-register-faa__time_series.md,Reports/Freshness/Sources/government__federal-register-faa__time_series.md,watch,Federal Register / FAA,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\government__federal-register-faa__time_series.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\government__federal-register-faa__time_series.md,Reports/Freshness/Sources/government__federal-register-faa__time_series.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fgovernment__federal-register-faa__time_series.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:government-openfema-event-list,2026-06-01,OpenFEMA - event_list,event_list,,2026-05-16,Reports,OpenFEMA - event_list,,OpenFEMA - event_list,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fgovernment__openfema__event_list.md,Reports/Freshness/Sources/government__openfema__event_list.md,alert,OpenFEMA,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\government__openfema__event_list.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\government__openfema__event_list.md,Reports/Freshness/Sources/government__openfema__event_list.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fgovernment__openfema__event_list.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:government-sec-edgar-data-sec-gov-8k-filings,2026-06-01,SEC EDGAR (data.sec.gov) - 8k_filings,8k_filings,,2026-05-26,Reports,SEC EDGAR (data.sec.gov) - 8k_filings,,SEC EDGAR (data.sec.gov) - 8k_filings,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fgovernment__sec-edgar-data-sec-gov__8k_filings.md,Reports/Freshness/Sources/government__sec-edgar-data-sec-gov__8k_filings.md,watch,SEC EDGAR (data.sec.gov),Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\government__sec-edgar-data-sec-gov__8k_filings.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\government__sec-edgar-data-sec-gov__8k_filings.md,Reports/Freshness/Sources/government__sec-edgar-data-sec-gov__8k_filings.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fgovernment__sec-edgar-data-sec-gov__8k_filings.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:government-sec-edgar-data-sec-gov-8k-sector-overview,2026-06-01,SEC EDGAR (data.sec.gov) - 8k_sector_overview,8k_sector_overview,,2026-05-26,Reports,SEC EDGAR (data.sec.gov) - 8k_sector_overview,,SEC EDGAR (data.sec.gov) - 8k_sector_overview,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fgovernment__sec-edgar-data-sec-gov__8k_sector_overview.md,Reports/Freshness/Sources/government__sec-edgar-data-sec-gov__8k_sector_overview.md,watch,SEC EDGAR (data.sec.gov),Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\government__sec-edgar-data-sec-gov__8k_sector_overview.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\government__sec-edgar-data-sec-gov__8k_sector_overview.md,Reports/Freshness/Sources/government__sec-edgar-data-sec-gov__8k_sector_overview.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fgovernment__sec-edgar-data-sec-gov__8k_sector_overview.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:government-usaspending-api-event-list,2026-06-01,USASpending API - event_list,event_list,,2026-05-16,Reports,USASpending API - event_list,,USASpending API - event_list,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fgovernment__usaspending-api__event_list.md,Reports/Freshness/Sources/government__usaspending-api__event_list.md,clear,USASpending API,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\government__usaspending-api__event_list.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\government__usaspending-api__event_list.md,Reports/Freshness/Sources/government__usaspending-api__event_list.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fgovernment__usaspending-api__event_list.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:historical-case-studies,2026-06-01,Historical Case Studies Cycle Status,market_cycle_status,,,Reports,Historical Case Studies Cycle Status,,Historical Case Studies Cycle Status,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Fhistorical-case-studies.md,Reports/Freshness/Market_Cycles/historical-case-studies.md,unknown,,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\historical-case-studies.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\historical-case-studies.md,Reports/Freshness/Market_Cycles/historical-case-studies.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Fhistorical-case-studies.md,World_Machine,,Freshness,,"[""world-machine-review"",""market-cycle-monitor""]",World_Machine,EvidenceArtifact
world:evidenceartifact:housing-fred-api-time-series,2026-06-01,FRED API - time_series,time_series,,2026-05-26,Reports,FRED API - time_series,,FRED API - time_series,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fhousing__fred-api__time_series.md,Reports/Freshness/Sources/housing__fred-api__time_series.md,clear,FRED API,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\housing__fred-api__time_series.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\housing__fred-api__time_series.md,Reports/Freshness/Sources/housing__fred-api__time_series.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fhousing__fred-api__time_series.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:housing-nahb-housing-market-index-time-series,2026-06-01,NAHB Housing Market Index - time_series,time_series,,2026-05-02,Reports,NAHB Housing Market Index - time_series,,NAHB Housing Market Index - time_series,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fhousing__nahb-housing-market-index__time_series.md,Reports/Freshness/Sources/housing__nahb-housing-market-index__time_series.md,alert,NAHB Housing Market Index,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\housing__nahb-housing-market-index__time_series.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\housing__nahb-housing-market-index__time_series.md,Reports/Freshness/Sources/housing__nahb-housing-market-index__time_series.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fhousing__nahb-housing-market-index__time_series.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:housing-playbook-housing-cycle-synthesis,2026-06-01,Playbook: Housing Cycle - synthesis,synthesis,,2026-03-27,Reports,Playbook: Housing Cycle - synthesis,,Playbook: Housing Cycle - synthesis,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fhousing__playbook-housing-cycle__synthesis.md,Reports/Freshness/Sources/housing__playbook-housing-cycle__synthesis.md,alert,Playbook: Housing Cycle,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\housing__playbook-housing-cycle__synthesis.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\housing__playbook-housing-cycle__synthesis.md,Reports/Freshness/Sources/housing__playbook-housing-cycle__synthesis.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fhousing__playbook-housing-cycle__synthesis.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:macro-bea-api-time-series,2026-06-01,BEA API - time_series,time_series,,2026-05-01,Reports,BEA API - time_series,,BEA API - time_series,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__bea-api__time_series.md,Reports/Freshness/Sources/macro__bea-api__time_series.md,clear,BEA API,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__bea-api__time_series.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__bea-api__time_series.md,Reports/Freshness/Sources/macro__bea-api__time_series.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__bea-api__time_series.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:macro-cftc-commitment-of-traders-cot-report,2026-06-01,CFTC Commitment of Traders - cot_report,cot_report,,2026-05-16,Reports,CFTC Commitment of Traders - cot_report,,CFTC Commitment of Traders - cot_report,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__cftc-commitment-of-traders__cot_report.md,Reports/Freshness/Sources/macro__cftc-commitment-of-traders__cot_report.md,clear,CFTC Commitment of Traders,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__cftc-commitment-of-traders__cot_report.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__cftc-commitment-of-traders__cot_report.md,Reports/Freshness/Sources/macro__cftc-commitment-of-traders__cot_report.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__cftc-commitment-of-traders__cot_report.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:macro-financial-modeling-prep-economic-calendar,2026-06-01,Financial Modeling Prep - economic_calendar,economic_calendar,,2026-05-30,Reports,Financial Modeling Prep - economic_calendar,,Financial Modeling Prep - economic_calendar,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__financial-modeling-prep__economic_calendar.md,Reports/Freshness/Sources/macro__financial-modeling-prep__economic_calendar.md,watch,Financial Modeling Prep,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__financial-modeling-prep__economic_calendar.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__financial-modeling-prep__economic_calendar.md,Reports/Freshness/Sources/macro__financial-modeling-prep__economic_calendar.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__financial-modeling-prep__economic_calendar.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:macro-fred-api-time-series,2026-06-01,FRED API - time_series,time_series,,2026-05-30,Reports,FRED API - time_series,,FRED API - time_series,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__fred-api__time_series.md,Reports/Freshness/Sources/macro__fred-api__time_series.md,clear,FRED API,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__fred-api__time_series.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__fred-api__time_series.md,Reports/Freshness/Sources/macro__fred-api__time_series.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__fred-api__time_series.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:macro-macro-bridge-puller-time-series,2026-06-01,Macro Bridge Puller - time_series,time_series,,2026-05-25,Reports,Macro Bridge Puller - time_series,,Macro Bridge Puller - time_series,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__macro-bridge-puller__time_series.md,Reports/Freshness/Sources/macro__macro-bridge-puller__time_series.md,clear,Macro Bridge Puller,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__macro-bridge-puller__time_series.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__macro-bridge-puller__time_series.md,Reports/Freshness/Sources/macro__macro-bridge-puller__time_series.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__macro-bridge-puller__time_series.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:macro-treasury-fiscal-data-snapshot,2026-06-01,Treasury Fiscal Data - snapshot,snapshot,,2026-05-30,Reports,Treasury Fiscal Data - snapshot,,Treasury Fiscal Data - snapshot,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__treasury-fiscal-data__snapshot.md,Reports/Freshness/Sources/macro__treasury-fiscal-data__snapshot.md,clear,Treasury Fiscal Data,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__treasury-fiscal-data__snapshot.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__treasury-fiscal-data__snapshot.md,Reports/Freshness/Sources/macro__treasury-fiscal-data__snapshot.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__treasury-fiscal-data__snapshot.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:macro-vault-orchestrator-synthesis-macro-volatility,2026-06-01,Vault Orchestrator (synthesis) - macro_volatility,macro_volatility,,2026-05-12,Reports,Vault Orchestrator (synthesis) - macro_volatility,,Vault Orchestrator (synthesis) - macro_volatility,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__vault-orchestrator-synthesis__macro_volatility.md,Reports/Freshness/Sources/macro__vault-orchestrator-synthesis__macro_volatility.md,clear,Vault Orchestrator (synthesis),Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__vault-orchestrator-synthesis__macro_volatility.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__vault-orchestrator-synthesis__macro_volatility.md,Reports/Freshness/Sources/macro__vault-orchestrator-synthesis__macro_volatility.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__vault-orchestrator-synthesis__macro_volatility.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-agent-analyst-agent-analysis,2026-06-01,Agent Analyst - agent_analysis,agent_analysis,,2026-05-26,Reports,Agent Analyst - agent_analysis,,Agent Analyst - agent_analysis,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__agent-analyst__agent_analysis.md,Reports/Freshness/Sources/market__agent-analyst__agent_analysis.md,watch,Agent Analyst,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__agent-analyst__agent_analysis.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__agent-analyst__agent_analysis.md,Reports/Freshness/Sources/market__agent-analyst__agent_analysis.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__agent-analyst__agent_analysis.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-agent-analyst-agent-analysis-rollup,2026-06-01,Agent Analyst - agent_analysis_rollup,agent_analysis_rollup,,2026-05-26,Reports,Agent Analyst - agent_analysis_rollup,,Agent Analyst - agent_analysis_rollup,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__agent-analyst__agent_analysis_rollup.md,Reports/Freshness/Sources/market__agent-analyst__agent_analysis_rollup.md,watch,Agent Analyst,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__agent-analyst__agent_analysis_rollup.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__agent-analyst__agent_analysis_rollup.md,Reports/Freshness/Sources/market__agent-analyst__agent_analysis_rollup.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__agent-analyst__agent_analysis_rollup.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-alpha-vantage-alpha-vantage-market-performance,2026-06-01,Alpha Vantage - alpha_vantage_market_performance,alpha_vantage_market_performance,,2026-05-06,Reports,Alpha Vantage - alpha_vantage_market_performance,,Alpha Vantage - alpha_vantage_market_performance,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__alpha-vantage__alpha_vantage_market_performance.md,Reports/Freshness/Sources/market__alpha-vantage__alpha_vantage_market_performance.md,clear,Alpha Vantage,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__alpha-vantage__alpha_vantage_market_performance.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__alpha-vantage__alpha_vantage_market_performance.md,Reports/Freshness/Sources/market__alpha-vantage__alpha_vantage_market_performance.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__alpha-vantage__alpha_vantage_market_performance.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-cboe-public-csv-daily-index,2026-06-01,CBOE Public CSV - daily_index,daily_index,,2026-05-30,Reports,CBOE Public CSV - daily_index,,CBOE Public CSV - daily_index,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__cboe-public-csv__daily_index.md,Reports/Freshness/Sources/market__cboe-public-csv__daily_index.md,clear,CBOE Public CSV,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__cboe-public-csv__daily_index.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__cboe-public-csv__daily_index.md,Reports/Freshness/Sources/market__cboe-public-csv__daily_index.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__cboe-public-csv__daily_index.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
