id:ID,asOfDate,canonicalName,dataType,date,datePulled,domain,label,name,nodeType,obsidianUrl,relativePath,sector,signalStatus,source,sourceFolder,sourcePath,sourceVault,source_folder,source_path,source_rel_path,source_url,source_vault,subdomain,symbol,tags,ticker,vault,:LABEL
mydata:signal:2026-05-15-yield-curve-flattening,2026-06-01,2026-05-15_YIELD_CURVE_FLATTENING,,2026-05-15,,Signals,2026-05-15_YIELD_CURVE_FLATTENING,2026-05-15_YIELD_CURVE_FLATTENING,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-15_YIELD_CURVE_FLATTENING.md,06_Signals/2026-05-15_YIELD_CURVE_FLATTENING.md,,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-15_YIELD_CURVE_FLATTENING.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-15_YIELD_CURVE_FLATTENING.md,06_Signals/2026-05-15_YIELD_CURVE_FLATTENING.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-15_YIELD_CURVE_FLATTENING.md,My_Data,2026-05-15_YIELD_CURVE_FLATTENING.md,,"[""signal"",""macro"",""watch""]",,My_Data,Signal
mydata:signal:2026-05-16-confirm-antimicrobial-resistance-pipeline,2026-06-01,2026-05-16_CONFIRM_ANTIMICROBIAL_RESISTANCE_PIPELINE,,2026-05-16,,Signals,2026-05-16_CONFIRM_ANTIMICROBIAL_RESISTANCE_PIPELINE,2026-05-16_CONFIRM_ANTIMICROBIAL_RESISTANCE_PIPELINE,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-16_CONFIRM_ANTIMICROBIAL_RESISTANCE_PIPELINE.md,06_Signals/2026-05-16_CONFIRM_ANTIMICROBIAL_RESISTANCE_PIPELINE.md,Healthcare Sector Basket,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-16_CONFIRM_ANTIMICROBIAL_RESISTANCE_PIPELINE.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-16_CONFIRM_ANTIMICROBIAL_RESISTANCE_PIPELINE.md,06_Signals/2026-05-16_CONFIRM_ANTIMICROBIAL_RESISTANCE_PIPELINE.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-16_CONFIRM_ANTIMICROBIAL_RESISTANCE_PIPELINE.md,My_Data,2026-05-16_CONFIRM_ANTIMICROBIAL_RESISTANCE_PIPELINE.md,,"[""signal"",""sector-scan"",""confirm"",""antimicrobial-resistance-pipeline""]",,My_Data,Signal
mydata:signal:2026-05-16-fema-spike,2026-06-01,2026-05-16_FEMA_SPIKE,,2026-05-16,,Signals,2026-05-16_FEMA_SPIKE,2026-05-16_FEMA_SPIKE,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-16_FEMA_SPIKE.md,06_Signals/2026-05-16_FEMA_SPIKE.md,,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-16_FEMA_SPIKE.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-16_FEMA_SPIKE.md,06_Signals/2026-05-16_FEMA_SPIKE.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-16_FEMA_SPIKE.md,My_Data,2026-05-16_FEMA_SPIKE.md,,"[""signal"",""fema""]",,My_Data,Signal
mydata:signal:2026-05-16-reverse-repo-depleted,2026-06-01,2026-05-16_REVERSE_REPO_DEPLETED,,2026-05-16,,Signals,2026-05-16_REVERSE_REPO_DEPLETED,2026-05-16_REVERSE_REPO_DEPLETED,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-16_REVERSE_REPO_DEPLETED.md,06_Signals/2026-05-16_REVERSE_REPO_DEPLETED.md,,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-16_REVERSE_REPO_DEPLETED.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-16_REVERSE_REPO_DEPLETED.md,06_Signals/2026-05-16_REVERSE_REPO_DEPLETED.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-16_REVERSE_REPO_DEPLETED.md,My_Data,2026-05-16_REVERSE_REPO_DEPLETED.md,,"[""signal"",""macro"",""alert""]",,My_Data,Signal
mydata:signal:2026-05-16-yield-curve-flattening,2026-06-01,2026-05-16_YIELD_CURVE_FLATTENING,,2026-05-16,,Signals,2026-05-16_YIELD_CURVE_FLATTENING,2026-05-16_YIELD_CURVE_FLATTENING,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-16_YIELD_CURVE_FLATTENING.md,06_Signals/2026-05-16_YIELD_CURVE_FLATTENING.md,,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-16_YIELD_CURVE_FLATTENING.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-16_YIELD_CURVE_FLATTENING.md,06_Signals/2026-05-16_YIELD_CURVE_FLATTENING.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-16_YIELD_CURVE_FLATTENING.md,My_Data,2026-05-16_YIELD_CURVE_FLATTENING.md,,"[""signal"",""macro"",""watch""]",,My_Data,Signal
mydata:signal:2026-05-24-confirm-dollar-debasement-hard-money,2026-06-01,2026-05-24_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY,,2026-05-24,,Signals,2026-05-24_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY,2026-05-24_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-24_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,06_Signals/2026-05-24_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,Financials Sector Basket,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-24_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-24_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,06_Signals/2026-05-24_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-24_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,My_Data,2026-05-24_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,,"[""signal"",""sector-scan"",""confirm"",""dollar-debasement-hard-money""]",,My_Data,Signal
mydata:signal:2026-05-24-confirm-psychedelic-mental-health-revolution,2026-06-01,2026-05-24_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION,,2026-05-24,,Signals,2026-05-24_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION,2026-05-24_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-24_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,06_Signals/2026-05-24_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,Healthcare Sector Basket,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-24_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-24_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,06_Signals/2026-05-24_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-24_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,My_Data,2026-05-24_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,,"[""signal"",""sector-scan"",""confirm"",""psychedelic-mental-health-revolution""]",,My_Data,Signal
mydata:signal:2026-05-24-reverse-repo-depleted,2026-06-01,2026-05-24_REVERSE_REPO_DEPLETED,,2026-05-24,,Signals,2026-05-24_REVERSE_REPO_DEPLETED,2026-05-24_REVERSE_REPO_DEPLETED,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-24_REVERSE_REPO_DEPLETED.md,06_Signals/2026-05-24_REVERSE_REPO_DEPLETED.md,,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-24_REVERSE_REPO_DEPLETED.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-24_REVERSE_REPO_DEPLETED.md,06_Signals/2026-05-24_REVERSE_REPO_DEPLETED.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-24_REVERSE_REPO_DEPLETED.md,My_Data,2026-05-24_REVERSE_REPO_DEPLETED.md,,"[""signal"",""macro"",""alert""]",,My_Data,Signal
mydata:signal:2026-05-24-yield-curve-flattening,2026-06-01,2026-05-24_YIELD_CURVE_FLATTENING,,2026-05-24,,Signals,2026-05-24_YIELD_CURVE_FLATTENING,2026-05-24_YIELD_CURVE_FLATTENING,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-24_YIELD_CURVE_FLATTENING.md,06_Signals/2026-05-24_YIELD_CURVE_FLATTENING.md,,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-24_YIELD_CURVE_FLATTENING.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-24_YIELD_CURVE_FLATTENING.md,06_Signals/2026-05-24_YIELD_CURVE_FLATTENING.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-24_YIELD_CURVE_FLATTENING.md,My_Data,2026-05-24_YIELD_CURVE_FLATTENING.md,,"[""signal"",""macro"",""watch""]",,My_Data,Signal
mydata:signal:2026-05-25-confirm-dollar-debasement-hard-money,2026-06-01,2026-05-25_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY,,2026-05-25,,Signals,2026-05-25_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY,2026-05-25_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-25_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,06_Signals/2026-05-25_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,Financials Sector Basket,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-25_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-25_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,06_Signals/2026-05-25_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-25_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,My_Data,2026-05-25_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,,"[""signal"",""sector-scan"",""confirm"",""dollar-debasement-hard-money""]",,My_Data,Signal
mydata:signal:2026-05-25-confirm-psychedelic-mental-health-revolution,2026-06-01,2026-05-25_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION,,2026-05-25,,Signals,2026-05-25_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION,2026-05-25_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-25_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,06_Signals/2026-05-25_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,Healthcare Sector Basket,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-25_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-25_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,06_Signals/2026-05-25_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-25_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,My_Data,2026-05-25_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,,"[""signal"",""sector-scan"",""confirm"",""psychedelic-mental-health-revolution""]",,My_Data,Signal
mydata:signal:2026-05-25-reverse-repo-depleted,2026-06-01,2026-05-25_REVERSE_REPO_DEPLETED,,2026-05-25,,Signals,2026-05-25_REVERSE_REPO_DEPLETED,2026-05-25_REVERSE_REPO_DEPLETED,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-25_REVERSE_REPO_DEPLETED.md,06_Signals/2026-05-25_REVERSE_REPO_DEPLETED.md,,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-25_REVERSE_REPO_DEPLETED.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-25_REVERSE_REPO_DEPLETED.md,06_Signals/2026-05-25_REVERSE_REPO_DEPLETED.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-25_REVERSE_REPO_DEPLETED.md,My_Data,2026-05-25_REVERSE_REPO_DEPLETED.md,,"[""signal"",""macro"",""alert""]",,My_Data,Signal
mydata:signal:2026-05-25-yield-curve-flattening,2026-06-01,2026-05-25_YIELD_CURVE_FLATTENING,,2026-05-25,,Signals,2026-05-25_YIELD_CURVE_FLATTENING,2026-05-25_YIELD_CURVE_FLATTENING,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-25_YIELD_CURVE_FLATTENING.md,06_Signals/2026-05-25_YIELD_CURVE_FLATTENING.md,,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-25_YIELD_CURVE_FLATTENING.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-25_YIELD_CURVE_FLATTENING.md,06_Signals/2026-05-25_YIELD_CURVE_FLATTENING.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-25_YIELD_CURVE_FLATTENING.md,My_Data,2026-05-25_YIELD_CURVE_FLATTENING.md,,"[""signal"",""macro"",""watch""]",,My_Data,Signal
mydata:signal:2026-05-26-confirm-dollar-debasement-hard-money,2026-06-01,2026-05-26_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY,,2026-05-26,,Signals,2026-05-26_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY,2026-05-26_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-26_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,06_Signals/2026-05-26_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,Real Estate Sector Basket,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-26_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-26_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,06_Signals/2026-05-26_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-26_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,My_Data,2026-05-26_CONFIRM_DOLLAR_DEBASEMENT_HARD_MONEY.md,,"[""signal"",""sector-scan"",""confirm"",""dollar-debasement-hard-money""]",,My_Data,Signal
mydata:signal:2026-05-26-confirm-psychedelic-mental-health-revolution,2026-06-01,2026-05-26_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION,,2026-05-26,,Signals,2026-05-26_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION,2026-05-26_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-26_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,06_Signals/2026-05-26_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,Healthcare Sector Basket,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-26_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-26_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,06_Signals/2026-05-26_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-26_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,My_Data,2026-05-26_CONFIRM_PSYCHEDELIC_MENTAL_HEALTH_REVOLUTION.md,,"[""signal"",""sector-scan"",""confirm"",""psychedelic-mental-health-revolution""]",,My_Data,Signal
mydata:signal:2026-05-26-reverse-repo-depleted,2026-06-01,2026-05-26_REVERSE_REPO_DEPLETED,,2026-05-26,,Signals,2026-05-26_REVERSE_REPO_DEPLETED,2026-05-26_REVERSE_REPO_DEPLETED,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-26_REVERSE_REPO_DEPLETED.md,06_Signals/2026-05-26_REVERSE_REPO_DEPLETED.md,,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-26_REVERSE_REPO_DEPLETED.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-26_REVERSE_REPO_DEPLETED.md,06_Signals/2026-05-26_REVERSE_REPO_DEPLETED.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-26_REVERSE_REPO_DEPLETED.md,My_Data,2026-05-26_REVERSE_REPO_DEPLETED.md,,"[""signal"",""macro"",""alert""]",,My_Data,Signal
mydata:signal:2026-05-26-yield-curve-flattening,2026-06-01,2026-05-26_YIELD_CURVE_FLATTENING,,2026-05-26,,Signals,2026-05-26_YIELD_CURVE_FLATTENING,2026-05-26_YIELD_CURVE_FLATTENING,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-26_YIELD_CURVE_FLATTENING.md,06_Signals/2026-05-26_YIELD_CURVE_FLATTENING.md,,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-26_YIELD_CURVE_FLATTENING.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-26_YIELD_CURVE_FLATTENING.md,06_Signals/2026-05-26_YIELD_CURVE_FLATTENING.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-26_YIELD_CURVE_FLATTENING.md,My_Data,2026-05-26_YIELD_CURVE_FLATTENING.md,,"[""signal"",""macro"",""watch""]",,My_Data,Signal
mydata:signal:2026-05-28-reverse-repo-depleted,2026-06-01,2026-05-28_REVERSE_REPO_DEPLETED,,2026-05-28,,Signals,2026-05-28_REVERSE_REPO_DEPLETED,2026-05-28_REVERSE_REPO_DEPLETED,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-28_REVERSE_REPO_DEPLETED.md,06_Signals/2026-05-28_REVERSE_REPO_DEPLETED.md,,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-28_REVERSE_REPO_DEPLETED.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-28_REVERSE_REPO_DEPLETED.md,06_Signals/2026-05-28_REVERSE_REPO_DEPLETED.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-28_REVERSE_REPO_DEPLETED.md,My_Data,2026-05-28_REVERSE_REPO_DEPLETED.md,,"[""signal"",""macro"",""alert""]",,My_Data,Signal
mydata:signal:2026-05-28-yield-curve-flattening,2026-06-01,2026-05-28_YIELD_CURVE_FLATTENING,,2026-05-28,,Signals,2026-05-28_YIELD_CURVE_FLATTENING,2026-05-28_YIELD_CURVE_FLATTENING,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-28_YIELD_CURVE_FLATTENING.md,06_Signals/2026-05-28_YIELD_CURVE_FLATTENING.md,,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-28_YIELD_CURVE_FLATTENING.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-28_YIELD_CURVE_FLATTENING.md,06_Signals/2026-05-28_YIELD_CURVE_FLATTENING.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-28_YIELD_CURVE_FLATTENING.md,My_Data,2026-05-28_YIELD_CURVE_FLATTENING.md,,"[""signal"",""macro"",""watch""]",,My_Data,Signal
mydata:signal:2026-05-30-reverse-repo-depleted,2026-06-01,2026-05-30_REVERSE_REPO_DEPLETED,,2026-05-30,,Signals,2026-05-30_REVERSE_REPO_DEPLETED,2026-05-30_REVERSE_REPO_DEPLETED,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-30_REVERSE_REPO_DEPLETED.md,06_Signals/2026-05-30_REVERSE_REPO_DEPLETED.md,,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-30_REVERSE_REPO_DEPLETED.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-30_REVERSE_REPO_DEPLETED.md,06_Signals/2026-05-30_REVERSE_REPO_DEPLETED.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-30_REVERSE_REPO_DEPLETED.md,My_Data,2026-05-30_REVERSE_REPO_DEPLETED.md,,"[""signal"",""macro"",""alert""]",,My_Data,Signal
mydata:signal:2026-05-30-yield-curve-flattening,2026-06-01,2026-05-30_YIELD_CURVE_FLATTENING,,2026-05-30,,Signals,2026-05-30_YIELD_CURVE_FLATTENING,2026-05-30_YIELD_CURVE_FLATTENING,signal,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-30_YIELD_CURVE_FLATTENING.md,06_Signals/2026-05-30_YIELD_CURVE_FLATTENING.md,,,,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-30_YIELD_CURVE_FLATTENING.md,My_Data,06_Signals,C:\Users\CaveUser\Documents\Obsidian Vault\My_Data\06_Signals\2026-05-30_YIELD_CURVE_FLATTENING.md,06_Signals/2026-05-30_YIELD_CURVE_FLATTENING.md,obsidian://open?vault=My_Data&file=06_Signals%2F2026-05-30_YIELD_CURVE_FLATTENING.md,My_Data,2026-05-30_YIELD_CURVE_FLATTENING.md,,"[""signal"",""macro"",""watch""]",,My_Data,Signal
